trip_id,service_id,route_id,trip_headsign,direction_id,block_id
"1","8","0006","6 | Saint-Jacques Morinais","0","1049116"
"15454","15","0065","65 | Pacé / Parthenay-de-B.","0","1067989"
"15455","19","0065","65 | Pacé / Parthenay-de-B.","0","1068206"
"15456","26","0065","65 | Pacé / Parthenay-de-B.","0","1070467"
"15457","6","0065","65 | Pacé / Parthenay-de-B.","0","1068456"
"15458","11","0065","65 | Pacé / Parthenay-de-B.","0","1067784"
"15459","15","0065","65 | Pacé / Parthenay-de-B.","0","1068004"
"1546","8","0031","31 | Villejean Churchill","0","1049036"
"15460","19","0065","65 | Pacé / Parthenay-de-B.","0","1068220"
"15461","26","0065","65 | Pacé / Parthenay-de-B.","0","1070482"
"15462","6","0065","65 | Pacé / Parthenay-de-B.","0","1068441"
"15463","11","0065","65 | Pacé / Parthenay-de-B.","0","1067769"
"15464","15","0065","65 | Pacé / Parthenay-de-B.","0","1067989"
"15465","19","0065","65 | Pacé / Parthenay-de-B.","0","1068206"
"15466","26","0065","65 | Pacé / Parthenay-de-B.","0","1070467"
"15467","6","0065","65 | Pacé / Parthenay-de-B.","0","1068443"
"15468","11","0065","65 | Pacé / Parthenay-de-B.","0","1067771"
"15469","15","0065","65 | Pacé / Parthenay-de-B.","0","1067991"
"1547","13","0031","31 | Villejean Churchill","0","1048506"
"15470","19","0065","65 | Pacé / Parthenay-de-B.","0","1068208"
"15471","26","0065","65 | Pacé / Parthenay-de-B.","0","1070469"
"15472","6","0065","65 | Rennes Villejean-Université","1","1068456"
"15473","11","0065","65 | Rennes Villejean-Université","1","1067784"
"15474","15","0065","65 | Rennes Villejean-Université","1","1068004"
"15475","19","0065","65 | Rennes Villejean-Université","1","1068220"
"15476","26","0065","65 | Rennes Villejean-Université","1","1070482"
"15477","6","0065","65 | Rennes Villejean-Université","1","1068441"
"15478","11","0065","65 | Rennes Villejean-Université","1","1067769"
"15479","15","0065","65 | Rennes Villejean-Université","1","1067989"
"1548","17","0031","31 | Villejean Churchill","0","1047555"
"15480","19","0065","65 | Rennes Villejean-Université","1","1068206"
"15481","26","0065","65 | Rennes Villejean-Université","1","1070467"
"15482","6","0065","65 | Rennes Villejean-Université","1","1068456"
"15483","11","0065","65 | Rennes Villejean-Université","1","1067784"
"15484","15","0065","65 | Rennes Villejean-Université","1","1068004"
"15485","19","0065","65 | Rennes Villejean-Université","1","1068220"
"15486","26","0065","65 | Rennes Villejean-Université","1","1070482"
"15487","6","0065","65 | Rennes Villejean-Université","1","1068441"
"15488","11","0065","65 | Rennes Villejean-Université","1","1067769"
"15489","15","0065","65 | Rennes Villejean-Université","1","1067989"
"1549","21","0031","31 | Villejean Churchill","0","1049843"
"15490","19","0065","65 | Rennes Villejean-Université","1","1068206"
"15491","26","0065","65 | Rennes Villejean-Université","1","1070467"
"15492","6","0065","65 | Rennes Villejean-Université","1","1068456"
"15493","11","0065","65 | Rennes Villejean-Université","1","1067784"
"15494","15","0065","65 | Rennes Villejean-Université","1","1068004"
"15495","19","0065","65 | Rennes Villejean-Université","1","1068220"
"15496","26","0065","65 | Rennes Villejean-Université","1","1070482"
"15497","6","0065","65 | Rennes Villejean-Université","1","1068441"
"15498","11","0065","65 | Rennes Villejean-Université","1","1067769"
"15499","15","0065","65 | Rennes Villejean-Université","1","1067989"
"155","28","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049378"
"1550","28","0031","31 | Villejean Churchill","0","1049300"
"15500","19","0065","65 | Rennes Villejean-Université","1","1068206"
"15501","26","0065","65 | Rennes Villejean-Université","1","1070467"
"15502","6","0065","65 | Rennes Villejean-Université","1","1068440"
"15503","11","0065","65 | Rennes Villejean-Université","1","1067768"
"15504","15","0065","65 | Rennes Villejean-Université","1","1067988"
"15505","19","0065","65 | Rennes Villejean-Université","1","1068205"
"15506","26","0065","65 | Rennes Villejean-Université","1","1070466"
"15507","6","0065","65 | Pacé / Parthenay-de-B.","0","1068456"
"15508","11","0065","65 | Pacé / Parthenay-de-B.","0","1067784"
"15509","15","0065","65 | Pacé / Parthenay-de-B.","0","1068004"
"1551","8","0031","31 | Villejean Churchill","0","1049035"
"15510","19","0065","65 | Pacé / Parthenay-de-B.","0","1068220"
"15511","26","0065","65 | Pacé / Parthenay-de-B.","0","1070482"
"15512","6","0065","65 | Pacé / Parthenay-de-B.","0","1068456"
"15513","11","0065","65 | Pacé / Parthenay-de-B.","0","1067784"
"15514","15","0065","65 | Pacé / Parthenay-de-B.","0","1068004"
"15515","19","0065","65 | Pacé / Parthenay-de-B.","0","1068220"
"15516","26","0065","65 | Pacé / Parthenay-de-B.","0","1070482"
"15517","6","0065","65 | Rennes Villejean-Université","1","1068456"
"15518","11","0065","65 | Rennes Villejean-Université","1","1067784"
"15519","15","0065","65 | Rennes Villejean-Université","1","1068004"
"1552","13","0031","31 | Villejean Churchill","0","1048505"
"15520","19","0065","65 | Rennes Villejean-Université","1","1068220"
"15521","26","0065","65 | Rennes Villejean-Université","1","1070482"
"15522","6","0065","65 | Rennes Lycée Basch","1","1068456"
"15523","11","0065","65 | Rennes Lycée Basch","1","1067784"
"15524","15","0065","65 | Rennes Lycée Basch","1","1068004"
"15525","19","0065","65 | Rennes Lycée Basch","1","1068220"
"15526","26","0065","65 | Rennes Lycée Basch","1","1070482"
"15527","6","0065","65 | Rennes Lycée Basch","1","1068456"
"15528","11","0065","65 | Rennes Lycée Basch","1","1067784"
"15529","15","0065","65 | Rennes Lycée Basch","1","1068004"
"1553","17","0031","31 | Villejean Churchill","0","1047554"
"15530","19","0065","65 | Rennes Lycée Basch","1","1068220"
"15531","26","0065","65 | Rennes Lycée Basch","1","1070482"
"15532","2","0081","81 | Rennes Villejean-Université","0","1063029"
"15533","3","0081","81 | Rennes Villejean-Université","0","1076842"
"15534","4","0081","81 | Rennes Villejean-Université","0","1064759"
"15535","2","0081","81 | Rennes Villejean-Université","0","1063029"
"15536","3","0081","81 | Rennes Villejean-Université","0","1076842"
"15537","4","0081","81 | Rennes Villejean-Université","0","1064759"
"15538","2","0081","81 | Rennes Villejean-Université","0","1063029"
"15539","3","0081","81 | Rennes Villejean-Université","0","1076842"
"1554","21","0031","31 | Villejean Churchill","0","1049842"
"15540","4","0081","81 | Rennes Villejean-Université","0","1064759"
"15541","2","0081","81 | Rennes Villejean-Université","0","1063029"
"15542","3","0081","81 | Rennes Villejean-Université","0","1076842"
"15543","4","0081","81 | Rennes Villejean-Université","0","1064759"
"15544","2","0081","81 | Rennes Villejean-Université","0","1063029"
"15545","3","0081","81 | Rennes Villejean-Université","0","1076842"
"15546","4","0081","81 | Rennes Villejean-Université","0","1064759"
"15547","2","0081","81 | Rennes Villejean-Université","0","1063029"
"15548","3","0081","81 | Rennes Villejean-Université","0","1076842"
"15549","4","0081","81 | Rennes Villejean-Université","0","1064759"
"1555","28","0031","31 | Villejean Churchill","0","1049299"
"15550","2","0081","81 | Rennes Villejean-Université","0","1063029"
"15551","3","0081","81 | Rennes Villejean-Université","0","1076842"
"15552","4","0081","81 | Rennes Villejean-Université","0","1064759"
"15553","2","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1063029"
"15554","3","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1076842"
"15555","4","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1064759"
"15556","2","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1063029"
"15557","3","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1076842"
"15558","4","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1064759"
"15559","2","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1063029"
"1556","8","0031","31 | Villejean Churchill","0","1049031"
"15560","3","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1076842"
"15561","4","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1064759"
"15562","2","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1063029"
"15563","3","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1076842"
"15564","4","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1064759"
"15565","2","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1063029"
"15566","3","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1076842"
"15567","4","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1064759"
"15568","2","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1063029"
"15569","3","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1076842"
"1557","13","0031","31 | Villejean Churchill","0","1048501"
"15570","4","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1064759"
"15571","2","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1063029"
"15572","3","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1076842"
"15573","4","0081","81 | Pacé Saint-Gilles Clayes Romillé","1","1064759"
"15574","20","0077","77 | Pacé Pâtis Roussel","0","1068263"
"15575","8","0006","6 | Saint-Jacques Morinais","0","1049119"
"15576","13","0006","6 | Saint-Jacques Morinais","0","1048589"
"15577","17","0006","6 | Saint-Jacques Morinais","0","1047659"
"15578","21","0006","6 | Saint-Jacques Morinais","0","1049926"
"15579","28","0006","6 | Saint-Jacques Morinais","0","1049383"
"1558","17","0031","31 | Villejean Churchill","0","1047550"
"15580","8","0006","6 | Saint-Jacques Morinais","0","1049113"
"15581","13","0006","6 | Saint-Jacques Morinais","0","1048583"
"15582","17","0006","6 | Saint-Jacques Morinais","0","1047653"
"15583","21","0006","6 | Saint-Jacques Morinais","0","1049920"
"15584","28","0006","6 | Saint-Jacques Morinais","0","1049377"
"15585","8","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049122"
"15586","13","0006","6 | Cesson-Sévigné Base de Loisirs","1","1048592"
"15587","17","0006","6 | Cesson-Sévigné Base de Loisirs","1","1047662"
"15588","21","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049929"
"15589","28","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049386"
"1559","21","0031","31 | Villejean Churchill","0","1049838"
"15590","8","0006","6 | Saint-Jacques Morinais","0","1049142"
"15591","13","0006","6 | Saint-Jacques Morinais","0","1048612"
"15592","17","0006","6 | Saint-Jacques Morinais","0","1047684"
"15593","21","0006","6 | Saint-Jacques Morinais","0","1049949"
"15594","28","0006","6 | Saint-Jacques Morinais","0","1049406"
"15595","6","0096","96 | Romillé Chapelle-Ch.","0","1068460"
"15596","11","0096","96 | Romillé Chapelle-Ch.","0","1067788"
"15597","15","0096","96 | Romillé Chapelle-Ch.","0","1068008"
"15598","19","0096","96 | Romillé Chapelle-Ch.","0","1068224"
"15599","26","0096","96 | Romillé Chapelle-Ch.","0","1070486"
"156","8","0006","6 | Cesson-Sévigné Base de Loisirs","1","1049118"
"1560","28","0031","31 | Villejean Churchill","0","1049295"
"15600","6","0096","96 | Romillé","0","1068468"
"15601","11","0096","96 | Romillé","0","1067796"
"15602","15","0096","96 | Romillé","0","1068016"
"15603","19","0096","96 | Romillé","0","1068231"
"15604","26","0096","96 | Romillé","0","1070494"
"15605","6","0096","96 | Romillé Chapelle-Ch.","0","1068463"
"15606","11","0096","96 | Romillé Chapelle-Ch.","0","1067791"
"15607","15","0096","96 | Romillé Chapelle-Ch.","0","1068011"
"15608","19","0096","96 | Romillé Chapelle-Ch.","0","1068226"
"15609","26","0096","96 | Romillé Chapelle-Ch.","0","1070489"
"1561","8","0031","31 | Villejean Churchill","0","1049030"
"15610","6","0096","96 | Romillé Chapelle-Ch.","0","1068460"
"15611","11","0096","96 | Romillé Chapelle-Ch.","0","1067788"
"15612","15","0096","96 | Romillé Chapelle-Ch.","0","1068008"
"15613","19","0096","96 | Romillé Chapelle-Ch.","0","1068224"
"15614","26","0096","96 | Romillé Chapelle-Ch.","0","1070486"
"15615","6","0096","96 | Romillé Miniac","1","1068460"
"15616","11","0096","96 | Romillé Miniac","1","1067788"
"15617","15","0096","96 | Romillé Miniac","1","1068008"
"15618","19","0096","96 | Romillé Miniac","1","1068224"
"15619","26","0096","96 | Romillé Miniac","1","1070486"
"1562","13","0031","31 | Villejean Churchill","0","1048500"
"15620","6","0096","96 | Romillé Miniac","1","1068462"
"15621","11","0096","96 | Romillé Miniac","1","1067790"
"15622","15","0096","96 | Romillé Miniac","1","1068010"
"15623","19","0096","96 | Romillé Miniac","1","1068225"
"15624","26","0096","96 | Romillé Miniac","1","1070488"
"15625","6","0096","96 | Romillé","1","1068463"
"15626","11","0096","96 | Romillé","1","1067791"
"15627","15","0096","96 | Romillé","1","1068011"
"15628","19","0096","96 | Romillé","1","1068226"
"15629","26","0096","96 | Romillé","1","1070489"
"1563","17","0031","31 | Villejean Churchill","0","1047549"
"15630","6","0096","96 | Romillé Miniac","1","1068463"
"15631","11","0096","96 | Romillé Miniac","1","1067791"
"15632","15","0096","96 | Romillé Miniac","1","1068011"
"15633","19","0096","96 | Romillé Miniac","1","1068226"
"15634","26","0096","96 | Romillé Miniac","1","1070489"
"15635","6","0096","96 | Romillé","0","1068461"
"15636","11","0096","96 | Romillé","0","1067789"
"15637","15","0096","96 | Romillé","0","1068009"
"15638","19","0096","96 | Romillé","0","1068266"
"15639","26","0096","96 | Romillé","0","1070487"
"1564","21","0031","31 | Villejean Churchill","0","1049837"
"15640","6","0096","96 | Bécherel Miniac","1","1068461"
"15641","11","0096","96 | Bécherel Miniac","1","1067789"
"15642","15","0096","96 | Bécherel Miniac","1","1068009"
"15643","19","0096","96 | Bécherel Miniac","1","1068266"
"15644","26","0096","96 | Bécherel Miniac","1","1070487"
"15645","6","0096","96 | Romillé Chapelle-Ch.","0","1068365"
"15646","11","0096","96 | Romillé Chapelle-Ch.","0","1067693"
"15647","15","0096","96 | Romillé Chapelle-Ch.","0","1067913"
"15648","19","0096","96 | Romillé Chapelle-Ch.","0","1068131"
"15649","26","0096","96 | Romillé Chapelle-Ch.","0","1070392"
"1565","28","0031","31 | Villejean Churchill","0","1049294"
"15650","6","0096","96 | Romillé Chapelle-Ch.","0","1068408"
"15651","11","0096","96 | Romillé Chapelle-Ch.","0","1067736"
"15652","15","0096","96 | Romillé Chapelle-Ch.","0","1067956"
"15653","19","0096","96 | Romillé Chapelle-Ch.","0","1068173"
"15654","26","0096","96 | Romillé Chapelle-Ch.","0","1070434"
"15655","6","0096","96 | Romillé Chapelle-Ch.","0","1068369"
"15656","11","0096","96 | Romillé Chapelle-Ch.","0","1067697"
"15657","15","0096","96 | Romillé Chapelle-Ch.","0","1067917"
"15658","19","0096","96 | Romillé Chapelle-Ch.","0","1068135"
"15659","26","0096","96 | Romillé Chapelle-Ch.","0","1070396"
"1566","8","0031","31 | Villejean Churchill","0","1049036"
"15660","6","0096","96 | Romillé Miniac","1","1068369"
"15661","11","0096","96 | Romillé Miniac","1","1067697"
"15662","15","0096","96 | Romillé Miniac","1","1067917"
"15663","19","0096","96 | Romillé Miniac","1","1068135"
"15664","26","0096","96 | Romillé Miniac","1","1070396"
"15665","6","0096","96 | Romillé Miniac","1","1068365"
"15666","11","0096","96 | Romillé Miniac","1","1067693"
"15667","15","0096","96 | Romillé Miniac","1","1067913"
"15668","19","0096","96 | Romillé Miniac","1","1068131"
"15669","26","0096","96 | Romillé Miniac","1","1070392"
"1567","13","0031","31 | Villejean Churchill","0","1048506"
"15670","6","0096","96 | Romillé","1","1068460"
"15671","11","0096","96 | Romillé","1","1067788"
"15672","15","0096","96 | Romillé","1","1068008"
"15673","19","0096","96 | Romillé","1","1068224"
"15674","26","0096","96 | Romillé","1","1070486"
"15675","6","0096","96 | Romillé","0","1068462"
"15676","11","0096","96 | Romillé","0","1067790"
"15677","15","0096","96 | Romillé","0","1068010"
"15678","19","0096","96 | Romillé","0","1068225"
"15679","26","0096","96 | Romillé","0","1070488"
"1568","17","0031","31 | Villejean Churchill","0","1047555"
"15680","6","0096","96 | Romillé Chapelle-Ch.","0","1068365"
"15681","11","0096","96 | Romillé Chapelle-Ch.","0","1067693"
